ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Cluster
459476,Male,Yes,41,Yes,Artist,0.0,3,4.0,2
464432,Male,No,31,No,Engineer,8.0,1,2.0,0
462264,Male,Yes,45,Yes,Entertainment,0.0,2,4.0,2
466257,Female,No,32,No,Healthcare,0.0,1,4.0,2
460121,Male,Yes,55,Yes,Engineer,1.0,2,3.0,1
463640,Male,No,28,Yes,Healthcare,1.0,1,3.0,2
464462,Female,Yes,70,Yes,Artist,5.0,3,2.0,1
464229,Female,No,26,No,Engineer,2.0,1,7.0,2
466680,Male,No,22,No,Engineer,0.0,1,4.0,2
459557,Female,No,29,No,Entertainment,1.0,3,4.0,2
466063,Female,Yes,48,Yes,Entertainment,0.0,1,1.0,1
465205,Male,Yes,48,Yes,Entertainment,0.0,1,2.0,1
467476,Male,No,32,Yes,Healthcare,1.0,1,4.0,2
463724,Male,No,29,No,Healthcare,0.0,1,5.0,2
465868,Male,No,35,Yes,Artist,6.0,1,3.0,0
466148,Male,Yes,39,No,Entertainment,0.0,2,4.0,2
464273,Female,No,26,No,Artist,2.0,1,2.0,2
466641,Male,No,20,No,Healthcare,1.0,1,4.0,2
467044,Female,No,35,Yes,Marketing,0.0,1,1.0,1
461312,Male,No,18,No,Healthcare,3.0,1,3.0,2
464450,Female,Yes,56,Yes,Artist,0.0,3,2.0,1
462929,Male,No,40,No,Homemaker,0.0,1,1.0,1
467900,Female,No,37,No,Engineer,3.0,1,1.0,1
462155,Female,Yes,57,Yes,Artist,3.0,3,3.0,1
467651,Male,No,23,No,Healthcare,0.0,1,4.0,2
459686,Male,Yes,52,Yes,Artist,1.0,1,1.0,1
466985,Female,Yes,45,No,Engineer,0.0,2,7.0,2
465258,Male,No,20,No,Healthcare,5.0,1,4.0,2
467718,Female,No,20,No,Healthcare,2.0,1,6.0,2
460288,Male,Yes,61,Yes,Healthcare,1.0,2,7.0,2
461991,Male,No,23,No,Doctor,0.0,1,4.0,2
460110,Female,No,52,Yes,Artist,0.0,1,2.0,1
460128,Male,Yes,25,Yes,Healthcare,8.0,1,2.0,0
466614,Male,No,21,No,Healthcare,1.0,1,6.0,2
462573,Male,Yes,59,Yes,Artist,0.0,2,6.0,2
465346,Female,No,37,Yes,Marketing,1.0,1,3.0,2
465022,Female,Yes,72,Yes,Lawyer,0.0,3,2.0,1
459931,Male,Yes,50,Yes,Artist,0.0,1,1.0,1
464538,Male,No,19,No,Healthcare,0.0,1,1.0,2
464708,Male,No,20,No,Healthcare,0.0,1,8.0,2
462303,Female,Yes,32,No,Artist,0.0,2,4.0,2
464114,Female,No,36,No,Doctor,0.0,1,2.0,1
463638,Female,Yes,29,No,Doctor,0.0,2,2.0,2
461074,Male,Yes,25,No,Entertainment,0.0,2,2.0,2
463351,Female,No,22,No,Healthcare,3.0,1,4.0,2
466223,Male,Yes,66,Yes,Artist,1.0,1,1.0,1
464550,Male,Yes,50,Yes,Artist,1.0,1,4.0,2
460641,Male,Yes,53,Yes,Artist,1.0,2,3.0,1
464560,Male,No,39,Yes,Entertainment,9.0,1,2.0,0
459106,Male,Yes,60,Yes,Artist,1.0,1,2.0,1
461492,Male,Yes,70,Yes,Entertainment,8.0,2,2.0,0
462185,Male,No,18,No,Doctor,0.0,1,3.0,2
463967,Female,No,33,Yes,Engineer,0.0,1,2.0,1
462421,Male,No,53,Yes,Artist,0.0,1,2.0,1
467587,Male,Yes,27,Yes,Artist,9.0,2,3.0,0
466767,Male,Yes,68,Yes,Lawyer,0.0,1,2.0,1
460401,Female,No,27,Yes,Artist,0.0,1,3.0,2
460372,Male,Yes,37,Yes,Artist,4.0,2,2.0,0
464086,Male,Yes,42,Yes,Artist,1.0,2,4.0,2
464705,Male,No,32,No,Artist,3.0,1,7.0,2
463791,Female,No,28,Yes,Engineer,7.0,1,1.0,0
461514,Male,No,31,No,Healthcare,1.0,1,4.0,2
459251,Male,No,35,Yes,Artist,0.0,1,1.0,1
460470,Male,No,36,No,Healthcare,0.0,1,4.0,2
462923,Male,Yes,33,No,Homemaker,9.0,2,2.0,0
461017,Female,No,40,Yes,Homemaker,13.0,1,1.0,0
465700,Male,Yes,25,Yes,Entertainment,1.0,3,2.0,2
460113,Male,Yes,67,Yes,Artist,1.0,2,2.0,1
461047,Female,Yes,18,No,Healthcare,1.0,2,3.0,2
466073,Female,Yes,62,No,Engineer,8.0,3,2.0,0
463201,Female,No,21,No,Healthcare,0.0,1,2.0,2
464941,Female,No,28,No,Healthcare,0.0,1,4.0,2
462909,Female,No,36,No,Engineer,0.0,1,1.0,1
461345,Male,No,27,No,Doctor,0.0,1,3.0,2
461939,Female,Yes,36,Yes,Entertainment,1.0,2,4.0,2
467552,Male,Yes,53,No,Executive,0.0,2,4.0,1
461882,Female,No,30,Yes,Doctor,0.0,1,5.0,2
467800,Female,Yes,53,Yes,Artist,8.0,2,3.0,0
465997,Female,No,33,No,Doctor,1.0,1,3.0,2
462291,Female,No,36,Yes,Marketing,1.0,1,3.0,2
466981,Female,Yes,53,No,Engineer,0.0,1,3.0,1
467397,Male,No,29,No,Doctor,8.0,1,4.0,0
462589,Female,No,28,No,Engineer,8.0,1,8.0,2
467957,Male,Yes,47,Yes,Artist,1.0,1,1.0,1
459426,Male,No,23,No,Artist,1.0,1,4.0,2
460264,Female,Yes,35,Yes,Entertainment,0.0,1,4.0,2
463822,Male,Yes,56,Yes,Artist,0.0,2,4.0,1
461203,Female,Yes,26,No,Lawyer,0.0,1,9.0,2
459124,Female,Yes,75,Yes,Artist,1.0,3,3.0,1
467011,Female,Yes,77,Yes,Lawyer,1.0,3,2.0,1
467495,Male,Yes,66,No,Artist,2.0,3,3.0,1
464292,Male,Yes,55,Yes,Artist,0.0,2,2.0,1
461065,Male,Yes,61,Yes,Executive,0.0,1,6.0,2
461010,Male,Yes,39,Yes,Entertainment,1.0,2,3.0,2
463109,Male,Yes,61,Yes,Executive,9.0,3,2.0,0
462480,Male,No,40,No,Engineer,2.0,1,4.0,2
465229,Male,Yes,43,Yes,Executive,0.0,3,3.0,1
462074,Female,No,57,Yes,Artist,1.0,1,1.0,1
461645,Female,No,37,Yes,Artist,0.0,1,2.0,1
463662,Male,Yes,41,Yes,Entertainment,2.0,2,2.0,1
467798,Female,No,20,No,Entertainment,2.0,1,2.0,2
463756,Male,Yes,68,No,Executive,1.0,2,2.0,1
466581,Female,Yes,43,Yes,Artist,9.0,3,4.0,0
464680,Male,No,21,No,Healthcare,1.0,1,5.0,2
464727,Male,Yes,38,Yes,Engineer,1.0,2,4.0,2
466413,Male,Yes,62,Yes,Artist,1.0,2,5.0,1
462847,Female,No,30,Yes,Doctor,1.0,1,7.0,2
462625,Male,No,32,Yes,Artist,0.0,1,3.0,2
459048,Female,No,18,No,Healthcare,0.0,1,5.0,2
461348,Male,Yes,35,Yes,Healthcare,1.0,1,1.0,1
464719,Female,No,28,No,Doctor,3.0,1,4.0,2
465561,Male,Yes,25,No,Artist,1.0,2,4.0,2
462585,Male,Yes,42,No,Artist,8.0,1,4.0,0
463976,Female,No,29,No,Healthcare,5.0,1,4.0,2
465617,Male,No,40,Yes,Doctor,9.0,1,4.0,0
464044,Female,No,40,Yes,Entertainment,1.0,1,3.0,2
466880,Male,Yes,39,Yes,Artist,4.0,2,3.0,2
463333,Female,No,18,No,Healthcare,0.0,1,3.0,2
462507,Male,No,39,No,Entertainment,0.0,1,3.0,2
460589,Male,Yes,49,No,Entertainment,1.0,2,6.0,2
460615,Female,No,25,Yes,Healthcare,1.0,1,6.0,2
460754,Female,No,33,Yes,Homemaker,8.0,1,1.0,0
464170,Male,Yes,38,No,Artist,8.0,1,1.0,0
466200,Male,Yes,51,Yes,Doctor,8.0,2,3.0,0
460999,Male,No,26,Yes,Engineer,1.0,1,3.0,2
461327,Female,Yes,35,Yes,Artist,1.0,2,3.0,2
461178,Male,Yes,33,No,Entertainment,1.0,1,3.0,2
465150,Male,No,41,Yes,Entertainment,0.0,1,1.0,1
462882,Male,Yes,41,Yes,Homemaker,2.0,2,3.0,2
460544,Male,No,77,Yes,Lawyer,0.0,1,1.0,1
459979,Female,No,41,No,Marketing,0.0,1,2.0,1
463157,Male,Yes,46,Yes,Entertainment,5.0,1,3.0,0
466169,Male,Yes,63,Yes,Artist,1.0,1,1.0,1
467427,Female,Yes,37,Yes,Artist,8.0,3,2.0,0
464392,Male,Yes,58,Yes,Artist,1.0,2,2.0,1
459065,Male,Yes,51,Yes,Engineer,1.0,1,2.0,1
465810,Female,No,28,No,Engineer,1.0,1,2.0,2
465156,Male,Yes,46,Yes,Artist,1.0,2,5.0,2
464112,Male,No,28,Yes,Doctor,1.0,1,2.0,2
465877,Female,No,48,Yes,Artist,6.0,1,1.0,0
464321,Female,No,28,Yes,Engineer,0.0,1,3.0,2
464337,Male,No,36,Yes,Artist,5.0,1,1.0,0
465566,Male,No,50,Yes,Artist,1.0,1,3.0,1
460394,Female,No,32,Yes,Healthcare,9.0,1,3.0,0
460962,Male,Yes,55,Yes,Executive,9.0,3,4.0,0
465323,Female,Yes,43,Yes,Artist,0.0,1,1.0,1
462152,Female,No,30,Yes,Artist,8.0,1,2.0,0
460384,Female,Yes,32,Yes,Marketing,8.0,1,2.0,0
461075,Male,Yes,33,Yes,Entertainment,0.0,2,2.0,1
461512,Male,No,33,Yes,Doctor,0.0,1,4.0,2
465276,Male,Yes,55,Yes,Artist,1.0,2,5.0,2
464935,Female,No,40,Yes,Marketing,6.0,1,1.0,0
467270,Female,No,33,Yes,Doctor,0.0,1,4.0,2
463221,Male,No,22,No,Healthcare,0.0,1,3.0,2
464358,Male,Yes,58,Yes,Artist,0.0,2,2.0,1
462181,Female,No,32,Yes,Healthcare,8.0,1,3.0,0
459178,Male,Yes,48,Yes,Executive,0.0,3,5.0,2
466117,Male,Yes,62,Yes,Artist,1.0,2,2.0,1
463683,Female,Yes,39,Yes,Artist,14.0,2,2.0,0
462720,Male,Yes,35,Yes,Marketing,14.0,1,5.0,0
460223,Male,No,47,No,Entertainment,1.0,1,1.0,1
465829,Female,Yes,35,Yes,Doctor,7.0,2,3.0,0
461523,Male,Yes,78,Yes,Lawyer,0.0,3,5.0,1
461099,Female,No,42,No,Artist,0.0,1,4.0,2
467405,Female,No,37,Yes,Artist,1.0,1,1.0,1
467958,Female,No,43,Yes,Doctor,0.0,1,1.0,1
467283,Male,Yes,48,Yes,Artist,1.0,2,3.0,1
463238,Male,No,22,No,Healthcare,0.0,1,5.0,2
460228,Male,No,31,No,Healthcare,2.0,1,5.0,2
464123,Female,No,51,Yes,Artist,0.0,1,1.0,1
467441,Male,No,42,Yes,Artist,0.0,1,1.0,1
464110,Male,Yes,58,Yes,Doctor,1.0,3,2.0,1
460943,Male,Yes,50,Yes,Entertainment,1.0,2,4.0,2
467603,Male,Yes,71,Yes,Lawyer,1.0,3,2.0,1
460576,Male,Yes,49,No,Executive,9.0,3,5.0,0
466635,Male,Yes,53,Yes,Artist,4.0,2,2.0,1
461085,Female,No,31,No,Engineer,1.0,1,1.0,1
465850,Female,No,21,No,Healthcare,9.0,1,7.0,2
467694,Male,Yes,61,Yes,Executive,0.0,3,2.0,1
462497,Male,No,35,Yes,Artist,1.0,1,2.0,1
465732,Male,Yes,47,Yes,Marketing,0.0,1,2.0,1
466032,Male,Yes,28,No,Entertainment,0.0,1,2.0,2
459759,Female,Yes,38,Yes,Artist,0.0,2,3.0,2
465399,Male,No,39,Yes,Entertainment,1.0,1,1.0,1
459107,Male,Yes,55,Yes,Artist,1.0,1,2.0,1
461135,Female,No,19,No,Healthcare,0.0,1,3.0,2
462557,Female,Yes,58,No,Engineer,0.0,2,2.0,1
460769,Female,Yes,76,No,Lawyer,1.0,3,2.0,1
465839,Male,No,19,No,Healthcare,1.0,1,4.0,2
463187,Female,Yes,51,Yes,Artist,8.0,1,2.0,0
464070,Male,No,39,Yes,Artist,5.0,1,2.0,0
462826,Male,No,22,No,Healthcare,0.0,1,3.0,2
462099,Female,Yes,47,Yes,Doctor,0.0,2,5.0,2
466628,Male,No,32,No,Healthcare,8.0,1,4.0,0
462844,Female,Yes,30,No,Engineer,0.0,2,2.0,2
463045,Female,Yes,35,Yes,Homemaker,13.0,3,7.0,0
462236,Male,No,35,Yes,Entertainment,13.0,1,2.0,0
467429,Female,Yes,42,Yes,Artist,1.0,1,2.0,1
460029,Female,Yes,35,Yes,Healthcare,12.0,2,2.0,0
465393,Male,Yes,36,Yes,Artist,7.0,2,2.0,0
462091,Male,No,18,No,Healthcare,0.0,1,5.0,2
459860,Male,Yes,75,No,Executive,1.0,3,2.0,1
461636,Male,No,46,Yes,Artist,3.0,1,1.0,1
459431,Male,Yes,68,No,Artist,0.0,1,2.0,1
459419,Male,Yes,67,Yes,Doctor,1.0,2,2.0,1
459806,Female,Yes,50,No,Engineer,1.0,2,4.0,2
463080,Male,No,32,No,Artist,0.0,1,4.0,2
461044,Male,No,21,No,Healthcare,1.0,1,5.0,2
467770,Female,Yes,48,Yes,Artist,9.0,3,4.0,0
463245,Male,Yes,37,Yes,Entertainment,9.0,2,2.0,0
459281,Male,Yes,41,Yes,Artist,0.0,1,2.0,1
458983,Female,Yes,63,Yes,Executive,0.0,3,5.0,1
459815,Male,No,42,Yes,Artist,9.0,1,1.0,0
461038,Female,Yes,49,Yes,Engineer,1.0,3,5.0,2
465287,Male,No,23,No,Healthcare,0.0,1,4.0,2
465313,Male,No,31,No,Entertainment,0.0,1,3.0,2
464529,Male,No,45,Yes,Artist,9.0,1,1.0,0
460391,Male,Yes,21,No,Entertainment,0.0,1,3.0,2
464744,Male,Yes,55,Yes,Entertainment,0.0,1,4.0,1
462741,Female,No,26,Yes,Artist,2.0,1,2.0,2
460454,Male,No,51,Yes,Artist,2.0,1,1.0,1
461506,Male,No,27,No,Doctor,1.0,1,3.0,2
460207,Male,No,41,Yes,Entertainment,11.0,1,4.0,0
463486,Male,Yes,43,No,Executive,11.0,3,8.0,0
459736,Female,Yes,28,Yes,Artist,0.0,1,2.0,2
467187,Male,Yes,47,No,Engineer,1.0,2,3.0,1
460247,Female,No,25,No,Doctor,8.0,1,3.0,0
466384,Female,Yes,72,Yes,Engineer,0.0,3,2.0,1
462763,Male,No,23,No,Healthcare,0.0,1,4.0,2
465660,Male,Yes,48,Yes,Artist,1.0,1,3.0,1
461493,Female,Yes,33,Yes,Artist,8.0,2,3.0,0
466282,Male,Yes,31,Yes,Healthcare,9.0,1,3.0,0
460111,Male,Yes,72,Yes,Executive,8.0,3,2.0,0
465305,Male,Yes,66,No,Executive,1.0,1,2.0,1
461947,Female,No,33,Yes,Healthcare,0.0,1,4.0,2
465008,Female,Yes,70,Yes,Artist,0.0,3,2.0,1
459928,Female,No,35,Yes,Artist,7.0,1,1.0,0
466639,Male,No,38,Yes,Artist,1.0,1,1.0,1
459402,Female,Yes,51,Yes,Artist,1.0,2,4.0,1
466470,Male,Yes,67,Yes,Homemaker,1.0,2,2.0,1
465914,Female,No,46,Yes,Artist,3.0,1,2.0,1
465675,Female,No,47,No,Entertainment,0.0,1,1.0,1
461815,Male,Yes,55,Yes,Artist,1.0,1,1.0,1
461335,Male,Yes,51,No,Executive,9.0,3,2.0,0
461974,Female,Yes,47,Yes,Artist,0.0,1,1.0,1
463267,Male,Yes,31,No,Homemaker,9.0,1,1.0,0
464201,Female,No,30,No,Healthcare,0.0,1,9.0,2
463942,Male,No,26,No,Healthcare,0.0,1,4.0,2
459092,Male,Yes,60,Yes,Executive,0.0,3,4.0,1
463472,Male,No,21,No,Healthcare,0.0,1,4.0,2
461264,Male,No,19,No,Doctor,0.0,1,3.0,2
462379,Female,Yes,60,Yes,Artist,1.0,2,3.0,1
461554,Male,No,25,Yes,Healthcare,0.0,1,3.0,2
465778,Female,No,21,No,Healthcare,0.0,1,3.0,2
466426,Female,No,25,Yes,Engineer,0.0,1,2.0,2
466721,Male,Yes,36,Yes,Doctor,7.0,2,2.0,0
465822,Female,Yes,52,Yes,Engineer,1.0,2,5.0,2
465537,Female,Yes,56,Yes,Artist,0.0,3,5.0,2
465044,Female,Yes,47,Yes,Engineer,0.0,2,4.0,2
459171,Male,Yes,40,Yes,Artist,1.0,2,2.0,1
466303,Male,Yes,67,Yes,Lawyer,0.0,3,2.0,1
464547,Male,No,41,Yes,Artist,0.0,1,2.0,1
462584,Female,Yes,40,No,Entertainment,0.0,1,4.0,2
467399,Male,Yes,29,Yes,Doctor,1.0,1,3.0,2
462082,Female,No,41,Yes,Artist,10.0,1,1.0,0
462575,Male,Yes,50,No,Executive,1.0,3,4.0,2
459895,Male,Yes,38,Yes,Executive,9.0,2,2.0,0
459644,Female,No,33,No,Marketing,9.0,1,4.0,0
466587,Female,No,48,No,Healthcare,0.0,1,4.0,2
460082,Male,No,37,Yes,Artist,8.0,1,1.0,0
461380,Male,Yes,37,Yes,Artist,1.0,2,2.0,1
465475,Female,Yes,36,Yes,Entertainment,0.0,2,3.0,2
459883,Male,No,63,Yes,Artist,0.0,1,1.0,1
466686,Female,No,22,No,Healthcare,1.0,1,4.0,2
463750,Male,Yes,41,Yes,Artist,3.0,2,3.0,2
460327,Female,No,42,Yes,Artist,12.0,1,1.0,0
461349,Male,No,26,Yes,Doctor,0.0,1,5.0,2
465350,Female,No,35,Yes,Artist,0.0,1,3.0,2
459473,Male,Yes,78,No,Lawyer,0.0,3,2.0,1
460893,Male,No,57,Yes,Entertainment,4.0,1,1.0,1
461665,Male,Yes,61,Yes,Entertainment,4.0,2,2.0,1
461981,Male,No,18,No,Healthcare,4.0,1,3.0,2
467685,Male,Yes,50,No,Marketing,1.0,3,6.0,2
465524,Female,No,51,Yes,Artist,8.0,1,1.0,0
459605,Female,No,19,No,Healthcare,8.0,1,1.0,0
464220,Male,Yes,65,Yes,Executive,1.0,3,2.0,1
463450,Male,No,26,Yes,Healthcare,1.0,1,3.0,2
467481,Male,Yes,50,Yes,Artist,0.0,2,2.0,1
465958,Female,No,36,Yes,Artist,5.0,1,2.0,0
461384,Male,Yes,71,Yes,Lawyer,2.0,3,2.0,1
464478,Female,Yes,75,No,Lawyer,0.0,3,2.0,1
465549,Female,No,52,Yes,Healthcare,0.0,1,1.0,1
459267,Female,No,31,No,Healthcare,4.0,1,3.0,2
461875,Male,No,33,No,Doctor,0.0,1,3.0,2
463971,Female,Yes,57,Yes,Artist,0.0,2,4.0,1
461789,Male,Yes,67,Yes,Executive,1.0,3,2.0,1
461909,Female,No,30,No,Marketing,0.0,1,4.0,2
465244,Male,No,23,No,Healthcare,1.0,1,4.0,2
466937,Male,Yes,62,No,Entertainment,1.0,2,2.0,1
459296,Male,Yes,70,Yes,Artist,1.0,2,2.0,1
459352,Male,Yes,38,Yes,Doctor,4.0,2,4.0,2
461225,Female,No,32,No,Marketing,11.0,1,6.0,0
460097,Male,No,43,Yes,Artist,0.0,1,2.0,1
464235,Female,Yes,59,No,Engineer,0.0,2,4.0,1
463212,Male,No,28,Yes,Healthcare,0.0,1,5.0,2
460925,Male,Yes,42,Yes,Artist,1.0,2,3.0,1
460803,Female,No,26,No,Marketing,0.0,1,4.0,2
464881,Male,Yes,59,Yes,Entertainment,0.0,1,4.0,1
464694,Female,No,30,No,Engineer,1.0,1,3.0,2
467161,Female,Yes,30,Yes,Homemaker,9.0,1,2.0,0
466640,Female,No,19,No,Marketing,1.0,1,4.0,2
464054,Male,Yes,31,Yes,Artist,8.0,2,2.0,0
465734,Male,Yes,40,Yes,Artist,0.0,1,3.0,2
466612,Female,No,21,No,Healthcare,8.0,1,2.0,0
463282,Male,No,38,Yes,Artist,1.0,1,1.0,1
460681,Female,No,36,Yes,Homemaker,6.0,1,1.0,0
466944,Male,Yes,47,No,Entertainment,1.0,1,1.0,1
465376,Female,No,30,Yes,Entertainment,1.0,1,4.0,2
465273,Female,No,35,Yes,Healthcare,9.0,1,2.0,0
465162,Male,Yes,58,Yes,Artist,1.0,2,3.0,1
459784,Female,Yes,52,Yes,Engineer,0.0,3,5.0,2
461057,Male,Yes,46,Yes,Artist,0.0,3,4.0,2
459522,Male,Yes,47,Yes,Entertainment,0.0,2,4.0,2
464910,Female,Yes,45,Yes,Artist,0.0,2,5.0,2
462238,Male,Yes,60,No,Entertainment,0.0,1,2.0,1
461826,Male,Yes,35,Yes,Artist,12.0,2,2.0,0
461301,Male,Yes,71,Yes,Lawyer,0.0,2,2.0,1
462995,Male,Yes,36,Yes,Artist,0.0,2,5.0,2
464331,Female,No,53,Yes,Engineer,0.0,1,1.0,1
464487,Male,No,53,No,Engineer,1.0,1,3.0,1
465647,Male,No,31,Yes,Artist,9.0,1,1.0,0
463730,Male,No,20,No,Artist,2.0,1,2.0,2
467132,Female,Yes,66,Yes,Engineer,0.0,1,2.0,1
467120,Male,Yes,37,Yes,Artist,8.0,1,2.0,0
467802,Female,Yes,47,Yes,Artist,0.0,3,5.0,2
464985,Female,Yes,66,Yes,Lawyer,1.0,3,3.0,1
460224,Female,No,25,No,Healthcare,1.0,1,3.0,2
460303,Female,No,43,Yes,Artist,2.0,1,1.0,1
465923,Female,No,30,Yes,Engineer,9.0,1,5.0,0
461948,Female,Yes,45,Yes,Artist,1.0,2,4.0,2
461194,Female,No,33,No,Doctor,1.0,1,8.0,2
460590,Male,Yes,37,Yes,Artist,0.0,2,3.0,2
463291,Male,Yes,35,Yes,Engineer,5.0,2,4.0,2
466530,Male,No,21,No,Healthcare,1.0,1,4.0,2
461321,Male,Yes,50,Yes,Artist,13.0,1,1.0,0
466623,Male,Yes,56,Yes,Entertainment,4.0,2,4.0,1
466062,Male,Yes,56,Yes,Artist,4.0,1,3.0,1
465252,Female,No,20,No,Healthcare,8.0,1,3.0,0
461031,Male,Yes,59,No,Executive,1.0,3,2.0,1
467230,Male,No,21,No,Healthcare,0.0,1,4.0,2
465374,Male,Yes,37,Yes,Entertainment,1.0,2,3.0,2
464159,Female,Yes,68,Yes,Artist,1.0,1,1.0,1
463064,Male,Yes,33,No,Executive,9.0,3,2.0,0
462927,Female,No,26,No,Homemaker,9.0,1,2.0,0
459428,Female,No,43,No,Marketing,0.0,1,2.0,1
463270,Male,Yes,52,No,Executive,1.0,1,5.0,2
459921,Male,No,37,Yes,Artist,8.0,1,1.0,0
462564,Male,No,55,Yes,Executive,8.0,1,5.0,0
462434,Male,Yes,57,Yes,Artist,0.0,2,4.0,1
463625,Male,Yes,35,No,Artist,1.0,2,3.0,2
465871,Male,No,33,No,Entertainment,8.0,1,1.0,0
461131,Male,Yes,68,Yes,Artist,0.0,3,1.0,1
463151,Male,Yes,60,Yes,Artist,1.0,1,1.0,1
459794,Male,Yes,52,Yes,Artist,0.0,1,2.0,1
462770,Male,No,18,No,Healthcare,0.0,1,3.0,2
467590,Male,No,25,Yes,Artist,0.0,1,1.0,1
465004,Male,No,35,Yes,Entertainment,0.0,1,3.0,2
464851,Male,No,18,No,Doctor,0.0,1,6.0,2
467383,Female,Yes,77,Yes,Lawyer,0.0,3,2.0,1
466277,Male,No,18,No,Healthcare,0.0,1,5.0,2
462115,Male,No,18,No,Healthcare,0.0,1,3.0,2
463958,Female,No,25,No,Healthcare,0.0,1,5.0,2
460023,Male,Yes,49,Yes,Entertainment,0.0,1,1.0,1
460085,Female,No,37,Yes,Marketing,0.0,1,1.0,1
463930,Male,Yes,49,Yes,Artist,1.0,2,2.0,1
463458,Male,Yes,26,Yes,Entertainment,1.0,2,2.0,2
467147,Male,No,45,Yes,Entertainment,0.0,1,1.0,1
461930,Female,No,42,Yes,Artist,0.0,1,1.0,1
464398,Male,Yes,48,No,Marketing,0.0,1,5.0,2
461133,Male,No,23,No,Healthcare,1.0,1,4.0,2
466382,Female,Yes,52,Yes,Engineer,4.0,3,2.0,1
459986,Male,Yes,60,Yes,Artist,0.0,1,1.0,1
465102,Male,Yes,57,Yes,Lawyer,1.0,3,2.0,1
459209,Female,No,21,No,Entertainment,1.0,1,4.0,2
464174,Female,No,43,Yes,Engineer,0.0,1,4.0,2
461516,Male,Yes,32,Yes,Entertainment,0.0,2,3.0,2
463252,Male,Yes,50,Yes,Artist,0.0,2,2.0,1
462795,Male,No,25,No,Entertainment,13.0,1,3.0,0
461927,Male,No,25,No,Healthcare,1.0,1,4.0,2
467337,Male,Yes,56,Yes,Artist,1.0,2,4.0,1
465645,Female,No,36,Yes,Artist,9.0,1,2.0,0
465844,Female,No,46,Yes,Engineer,0.0,1,1.0,1
460425,Female,No,27,No,Doctor,0.0,1,3.0,2
461181,Male,No,21,No,Healthcare,0.0,1,4.0,2
460305,Female,No,49,Yes,Entertainment,1.0,3,1.0,1
461290,Male,No,22,No,Healthcare,1.0,1,2.0,2
460256,Male,No,53,Yes,Artist,2.0,1,2.0,1
466825,Female,Yes,41,Yes,Artist,1.0,1,2.0,1
464051,Male,Yes,53,Yes,Doctor,0.0,2,2.0,1
464643,Female,Yes,79,No,Engineer,0.0,3,2.0,1
467239,Female,No,33,No,Engineer,1.0,1,3.0,2
461113,Female,No,23,No,Healthcare,1.0,1,4.0,2
466980,Male,Yes,72,Yes,Lawyer,1.0,3,2.0,1
463663,Female,No,37,Yes,Lawyer,0.0,1,2.0,1
466077,Male,Yes,35,Yes,Doctor,9.0,3,3.0,0
462641,Female,Yes,42,No,Doctor,9.0,2,3.0,0
460520,Female,No,28,Yes,Doctor,1.0,1,3.0,2
466429,Male,Yes,36,No,Healthcare,1.0,1,2.0,1
460161,Male,No,38,Yes,Artist,0.0,1,1.0,1
461579,Female,Yes,43,Yes,Artist,4.0,3,3.0,1
467155,Male,Yes,47,No,Executive,0.0,3,4.0,2
460746,Male,No,22,No,Marketing,1.0,1,3.0,2
462685,Female,No,32,No,Healthcare,1.0,1,3.0,2
466135,Male,Yes,47,Yes,Artist,1.0,1,2.0,1
465196,Female,No,33,Yes,Artist,3.0,1,2.0,1
463110,Male,Yes,68,No,Executive,1.0,3,2.0,1
461549,Female,Yes,68,Yes,Artist,1.0,2,2.0,1
463820,Male,Yes,45,Yes,Executive,8.0,3,4.0,0
462819,Male,Yes,49,Yes,Artist,0.0,2,3.0,1
462456,Male,No,18,No,Healthcare,0.0,1,8.0,2
467909,Female,No,45,Yes,Doctor,0.0,1,1.0,1
463391,Male,Yes,62,Yes,Doctor,5.0,1,1.0,1
467211,Female,Yes,75,Yes,Lawyer,0.0,1,1.0,1
462256,Female,Yes,59,Yes,Homemaker,0.0,2,4.0,1
459491,Female,Yes,39,Yes,Artist,1.0,2,4.0,2
464664,Male,Yes,39,No,Entertainment,1.0,2,5.0,2
459925,Male,Yes,68,No,Executive,1.0,3,2.0,1
459412,Male,Yes,62,Yes,Executive,0.0,2,3.0,1
463224,Male,Yes,50,Yes,Executive,0.0,3,4.0,2
459066,Male,Yes,47,Yes,Executive,8.0,3,4.0,0
463387,Male,Yes,20,No,Marketing,3.0,1,2.0,2
463714,Male,Yes,57,No,Marketing,1.0,2,2.0,1
462052,Male,Yes,51,Yes,Artist,1.0,1,2.0,1
463304,Female,No,41,Yes,Doctor,0.0,1,1.0,1
463521,Male,Yes,45,Yes,Executive,1.0,3,4.0,2
464703,Male,Yes,40,No,Doctor,1.0,2,5.0,2
463542,Female,Yes,27,No,Artist,6.0,3,5.0,2
463425,Male,Yes,43,No,Entertainment,3.0,1,5.0,2
465353,Male,Yes,73,Yes,Artist,1.0,2,2.0,1
459696,Male,Yes,43,Yes,Engineer,0.0,2,2.0,1
460815,Male,Yes,55,Yes,Artist,0.0,3,2.0,1
463413,Male,Yes,41,No,Doctor,1.0,2,2.0,1
460481,Male,No,25,Yes,Entertainment,1.0,1,2.0,2
463336,Female,Yes,62,No,Engineer,4.0,1,1.0,1
462485,Female,Yes,37,No,Engineer,0.0,1,2.0,1
